"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-01",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-02",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-03",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-04",,,,,,,,,"0.08",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-05",,,,,,,,,"0.28",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-06",,,,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-07",,,,,,,,,"0.25",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-08",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-09",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-10",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-11",,,,,,,,,"0.05",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-12",,,,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-13",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-14",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-15",,,,,,,,,"0.97",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-16",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-17",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-18",,,,,,,,,"0.96",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-19",,,,,,,,,"0.09",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-20",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-21",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-22",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-23",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-24",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-25",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-26",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-27",,,,,,,,,"0.15",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-28",,,,,,,,,"0.04",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-29",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-30",,,,,,,,,"0.08",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-05-31",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-03",,,,,,,,,"0.01",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-04",,,,,,,,,"0.26",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-06",,,,,,,,,"0.01",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-07",,,,,,,,,"0.17",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-09",,,"    2",",,N","0.00",",,N",,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-06-27",,,,,,,,,"0.18",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-08",,,"   11",",,N","1.00",",,N",,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-09",,,,,,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-11",,,,,,,,,"0.60",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-12",,,,,,,,,"0.09",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-13",,,,,,,,,"0.64",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-14",,,,,,,,,"0.01",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-18",,,,,,,,,"0.09",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-19",,,,,,,,,"0.11",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-21",,,,,,,,,"0.06",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-22",,,,,,,,,"0.14",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-23",,,,,,,,,"0.05",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-24",,,,,,,,,"0.23",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-25",,,,,,,,,"0.54",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-26",,,,,,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-07-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-02",,,"    3",",,N","0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-03",,,,,,,,,"0.13",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-04",,,,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-05",,,,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-06",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-07",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-08",,,,,,,,,"0.39",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-09",,,,,,,,,"0.93",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-10",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-11",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-12",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-13",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-14",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-15",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-16",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-17",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-18",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-19",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-20",,,,,,,,,"0.61",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-21",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-22",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-23",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-24",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-25",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-26",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-27",,,,,,,,,"0.15",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-28",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-29",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-30",,,,,,,,,"1.49",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-08-31",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-01",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-02",,,,,,,,,"0.06",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-03",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-04",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-05",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-06",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-07",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-08",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1VAHR0034","HENRICO 5.8 W, VA US","37.63617","-77.65062","52.7","2024-09-09",,,,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
